78.608,128.765
78.788,128.132
78.967,127.499
79.147,126.866
79.327,126.232
79.506,125.599
79.686,124.966
79.866,124.333
80.046,123.7
80.225,123.067
80.405,122.434
80.585,121.801
80.764,121.168
80.944,120.535
81.124,119.902
81.303,119.269
81.483,118.636
81.663,118.004
81.842,117.371
82.022,116.738
82.202,116.106
82.381,115.473
82.561,114.84
82.741,114.208
82.92,113.575
83.1,112.943
83.28,112.311
83.459,111.678
83.639,111.046
83.819,110.414
83.999,109.781
84.178,109.149
84.358,108.517
84.537,107.885
84.717,107.253
84.896,106.621
85.076,105.989
85.255,105.357
85.435,104.725
85.615,104.093
85.794,103.461
85.974,102.829
86.153,102.197
86.333,101.566
86.512,100.934
86.692,100.302
86.871,99.67
87.051,99.039
87.23,98.407
87.41,97.776
87.589,97.144
87.769,96.513
87.948,95.882
88.128,95.251
88.307,94.62
88.488,93.987
88.667,93.356
88.846,92.725
89.026,92.094
89.205,91.463
89.385,90.831
89.564,90.2
90.064,88.441
90.244,87.81
90.423,87.18
90.602,86.549
90.782,85.918
90.961,85.287
91.141,84.656
91.32,84.026
91.5,83.395
91.679,82.765
91.859,82.134
92.038,81.503
92.218,80.873
92.397,80.242
92.576,79.612
92.755,78.981
92.935,78.351
93.114,77.721
93.293,77.09
93.473,76.46
93.652,75.83
93.831,75.2
94.011,74.569
94.19,73.939
94.369,73.309
94.548,72.679
94.728,72.049
94.907,71.419
95.407,69.662
95.586,69.032
95.765,68.403
95.945,67.773
96.124,67.143
96.304,66.513
96.483,65.884
96.662,65.254
96.841,64.624
97.021,63.995
97.2,63.365
97.379,62.736
97.558,62.106
97.738,61.477
97.917,60.848
98.096,60.219
98.276,59.589
98.455,58.96
98.634,58.331
98.813,57.702
98.992,57.072
99.172,56.443
99.351,55.814
99.53,55.185
99.709,54.556
99.888,53.927
100.067,53.298
100.246,52.67
100.425,52.041
100.604,51.412
100.783,50.783
100.962,50.155
101.141,49.526
101.321,48.898
101.5,48.269
101.679,47.64
101.858,47.012
102.037,46.383
102.216,45.755
102.395,45.126
102.574,44.498
102.753,43.87
102.932,43.241
103.111,42.613
103.291,41.985
103.47,41.357
103.649,40.729
103.828,40.1
104.007,39.473
104.186,38.844
104.365,38.216
104.544,37.588
104.723,36.961
104.902,36.333
105.082,35.705
105.261,35.077
105.44,34.449
105.618,33.821
105.797,33.194
105.976,32.566
106.155,31.938
106.334,31.311
106.513,30.683
106.692,30.055
106.871,29.428
107.05,28.801
107.229,28.173
107.408,27.546
107.908,25.792
108.086,25.165
108.266,24.538
108.444,23.911
108.623,23.284
108.802,22.656
108.981,22.029
109.16,21.402
109.339,20.776
109.518,20.148
109.697,19.521
109.875,18.895
110.054,18.268
110.233,17.641
110.412,17.014
110.591,16.388
110.77,15.761
110.948,15.134
111.127,14.507
111.306,13.881
111.485,13.255
111.663,12.628
111.842,12.001
112.021,11.375
112.2,10.749
112.379,10.122
112.557,9.496
112.736,8.87
112.915,8.243
113.094,7.617
113.272,6.991
113.451,6.365
113.63,5.739
113.809,5.113
113.987,4.487
114.166,3.861
114.345,3.235
114.524,2.609
114.702,1.983
114.881,1.357
115.269,0
